Iter,O,D,aCost,bCost
13006,N001,N003,0.5331428570000001,1.3755574830000001
13006,N004,N002,0.516571428,1.352857143
13006,N004,N003,0.566571428,1.3684714416666668
13007,N001,N002,0.48314285700000004,1.337857143
13007,N001,N003,0.5331428570000001,1.3755574830000001
13007,N004,N002,0.516571428,1.352857143
13007,N004,N003,0.566571428,1.3684714416666668
13008,N001,N002,0.48314285700000004,1.337857143
13008,N001,N003,0.5331428570000001,1.3755574830000001
13008,N004,N002,0.516571428,1.352857143
13008,N004,N003,0.566571428,1.3684714416666668
13009,N001,N002,0.48314285700000004,1.337857143
13009,N001,N003,0.5331428570000001,1.3755574830000001
13009,N004,N002,0.516571428,1.352857143
13009,N004,N003,0.566571428,1.3684714416666668
13010,N001,N002,0.48314285700000004,1.337857143
13010,N001,N003,0.5331428570000001,1.3755574830000001
13010,N004,N002,0.516571428,1.352857143
13010,N004,N003,0.566571428,1.3684714416666668
13011,N001,N002,0.48314285700000004,1.337857143
13011,N001,N003,0.5331428570000001,1.3755574830000001
13011,N004,N002,0.516571428,1.352857143
13011,N004,N003,0.566571428,1.3684714416666668
13012,N001,N002,0.48314285700000004,1.337857143
13012,N001,N003,0.5331428570000001,1.3755574830000001
13012,N004,N002,0.516571428,1.352857143
13012,N004,N003,0.566571428,1.3684714416666668
13013,N001,N002,0.48314285700000004,1.337857143
13013,N001,N003,0.5331428570000001,1.3755574830000001
13013,N004,N002,0.516571428,1.352857143
13013,N004,N003,0.566571428,1.3684714416666668
13014,N001,N002,0.48314285700000004,1.337857143
13014,N001,N003,0.5331428570000001,1.3755574830000001
13014,N004,N002,0.516571428,1.352857143
13014,N004,N003,0.566571428,1.3684714416666668
13015,N001,N002,0.48314285700000004,1.337857143
13015,N001,N003,0.5331428570000001,1.3755574830000001
13015,N004,N002,0.516571428,1.352857143
13015,N004,N003,0.566571428,1.3684714416666668
13016,N001,N002,0.48314285700000004,1.337857143
13016,N001,N003,0.5331428570000001,1.3755574830000001
13016,N004,N002,0.516571428,1.352857143
13016,N004,N003,0.566571428,1.3684714416666668
13017,N001,N002,0.48314285700000004,1.337857143
13017,N001,N003,0.5331428570000001,1.3755574830000001
13017,N004,N002,0.516571428,1.352857143
13017,N004,N003,0.566571428,1.3684714416666668
13018,N001,N002,0.48314285700000004,1.337857143
13018,N001,N003,0.5331428570000001,1.3755574830000001
13018,N004,N002,0.516571428,1.352857143
13018,N004,N003,0.566571428,1.3684714416666668
13019,N001,N002,0.48314285700000004,1.337857143
13019,N001,N003,0.5331428570000001,1.3755574830000001
13019,N004,N002,0.516571428,1.352857143
13019,N004,N003,0.566571428,1.3684714416666668
13020,N001,N002,0.48314285700000004,1.337857143
13020,N001,N003,0.5331428570000001,1.3755574830000001
13020,N004,N002,0.516571428,1.352857143
13020,N004,N003,0.566571428,1.3684714416666668
13021,N001,N002,0.48314285700000004,1.337857143
13021,N001,N003,0.5331428570000001,1.3755574830000001
13021,N004,N002,0.516571428,1.352857143
13021,N004,N003,0.566571428,1.3684714416666668
13022,N001,N002,0.48314285700000004,1.337857143
13022,N001,N003,0.5331428570000001,1.3755574830000001
13022,N004,N002,0.516571428,1.352857143
13022,N004,N003,0.566571428,1.3684714416666668
13023,N001,N002,0.48314285700000004,1.337857143
13023,N001,N003,0.5331428570000001,1.3755574830000001
13023,N004,N002,0.516571428,1.352857143
13023,N004,N003,0.566571428,1.3684714416666668
13024,N001,N002,0.48314285700000004,1.337857143
13024,N001,N003,0.5331428570000001,1.3755574830000001
13024,N004,N002,0.516571428,1.352857143
13024,N004,N003,0.566571428,1.3684714416666668
13025,N001,N002,0.48314285700000004,1.337857143
13025,N001,N003,0.5331428570000001,1.3755574830000001
13025,N004,N002,0.516571428,1.352857143
13025,N004,N003,0.566571428,1.3684714416666668
13026,N001,N002,0.48314285700000004,1.337857143
13026,N001,N003,0.5331428570000001,1.3755574830000001
13026,N004,N002,0.516571428,1.352857143
13026,N004,N003,0.566571428,1.3684714416666668
13027,N001,N002,0.48314285700000004,1.337857143
13027,N001,N003,0.5331428570000001,1.3755574830000001
13027,N004,N002,0.516571428,1.352857143
13027,N004,N003,0.566571428,1.3684714416666668
13028,N001,N002,0.48314285700000004,1.337857143
13028,N001,N003,0.5331428570000001,1.3755574830000001
13028,N004,N002,0.516571428,1.352857143
13028,N004,N003,0.566571428,1.3684714416666668
13029,N001,N002,0.48314285700000004,1.337857143
13029,N001,N003,0.5331428570000001,1.3755574830000001
13029,N004,N002,0.516571428,1.352857143
13029,N004,N003,0.566571428,1.3684714416666668
13030,N001,N002,0.48314285700000004,1.337857143
13030,N001,N003,0.5331428570000001,1.3755574830000001
13030,N004,N002,0.516571428,1.352857143
13030,N004,N003,0.566571428,1.3684714416666668
13031,N001,N002,0.48314285700000004,1.337857143
13031,N001,N003,0.5331428570000001,1.3755574830000001
13031,N004,N002,0.516571428,1.352857143
13031,N004,N003,0.566571428,1.3684714416666668
13032,N001,N002,0.48314285700000004,1.337857143
13032,N001,N003,0.5331428570000001,1.3755574830000001
13032,N004,N002,0.516571428,1.352857143
13032,N004,N003,0.566571428,1.3684714416666668
13033,N001,N002,0.48314285700000004,1.337857143
13033,N001,N003,0.5331428570000001,1.3755574830000001
13033,N004,N002,0.516571428,1.352857143
13033,N004,N003,0.566571428,1.3684714416666668
13034,N001,N002,0.48314285700000004,1.337857143
13034,N001,N003,0.5331428570000001,1.3755574830000001
13034,N004,N002,0.516571428,1.352857143
13034,N004,N003,0.566571428,1.3684714416666668
13035,N001,N002,0.48314285700000004,1.337857143
13035,N001,N003,0.5331428570000001,1.3755574830000001
13035,N004,N002,0.516571428,1.352857143
13035,N004,N003,0.566571428,1.3684714416666668
13036,N001,N002,0.48314285700000004,1.337857143
13036,N001,N003,0.5331428570000001,1.3755574830000001
13036,N004,N002,0.516571428,1.352857143
13036,N004,N003,0.566571428,1.3684714416666668
13037,N001,N002,0.48314285700000004,1.337857143
13037,N001,N003,0.5331428570000001,1.3755574830000001
13037,N004,N002,0.516571428,1.352857143
13037,N004,N003,0.566571428,1.3684714416666668
13038,N001,N002,0.48314285700000004,1.337857143
13038,N001,N003,0.5331428570000001,1.3755574830000001
13038,N004,N002,0.516571428,1.352857143
13038,N004,N003,0.566571428,1.3684714416666668
13039,N001,N002,0.48314285700000004,1.337857143
13039,N001,N003,0.5331428570000001,1.3755574830000001
13039,N004,N002,0.516571428,1.352857143
13039,N004,N003,0.566571428,1.3684714416666668
13040,N001,N002,0.48314285700000004,1.337857143
13040,N001,N003,0.5331428570000001,1.3755574830000001
13040,N004,N002,0.516571428,1.352857143
13040,N004,N003,0.566571428,1.3684714416666668
13041,N001,N002,0.48314285700000004,1.337857143
13041,N001,N003,0.5331428570000001,1.3755574830000001
13041,N004,N002,0.516571428,1.352857143
13041,N004,N003,0.566571428,1.3684714416666668
13042,N001,N002,0.48314285700000004,1.337857143
13042,N001,N003,0.5331428570000001,1.3755574830000001
13042,N004,N002,0.516571428,1.352857143
13042,N004,N003,0.566571428,1.3684714416666668
13043,N001,N002,0.48314285700000004,1.337857143
13043,N001,N003,0.5331428570000001,1.3755574830000001
13043,N004,N002,0.516571428,1.352857143
13043,N004,N003,0.566571428,1.3684714416666668
13044,N001,N002,0.48314285700000004,1.337857143
13044,N001,N003,0.5331428570000001,1.3755574830000001
13044,N004,N002,0.516571428,1.352857143
13044,N004,N003,0.566571428,1.3684714416666668
13045,N001,N002,0.48314285700000004,1.337857143
13045,N001,N003,0.5331428570000001,1.3755574830000001
13045,N004,N002,0.516571428,1.352857143
13045,N004,N003,0.566571428,1.3684714416666668
13046,N001,N002,0.48314285700000004,1.337857143
13046,N001,N003,0.5331428570000001,1.3755574830000001
13046,N004,N002,0.516571428,1.352857143
13046,N004,N003,0.566571428,1.3684714416666668
13047,N001,N002,0.48314285700000004,1.337857143
13047,N001,N003,0.5331428570000001,1.3755574830000001
13047,N004,N002,0.516571428,1.352857143
13047,N004,N003,0.566571428,1.3684714416666668
13048,N001,N002,0.48314285700000004,1.337857143
13048,N001,N003,0.5331428570000001,1.3755574830000001
13048,N004,N002,0.516571428,1.352857143
13048,N004,N003,0.566571428,1.3684714416666668
13049,N001,N002,0.48314285700000004,1.337857143
13049,N001,N003,0.5331428570000001,1.3755574830000001
13049,N004,N002,0.516571428,1.352857143
13049,N004,N003,0.566571428,1.3684714416666668
13050,N001,N002,0.48314285700000004,1.337857143
13050,N001,N003,0.5331428570000001,1.3755574830000001
13050,N004,N002,0.516571428,1.352857143
13050,N004,N003,0.566571428,1.3684714416666668
13051,N001,N002,0.48314285700000004,1.337857143
13051,N001,N003,0.5331428570000001,1.3755574830000001
13051,N004,N002,0.516571428,1.352857143
13051,N004,N003,0.566571428,1.3684714416666668
13052,N001,N002,0.48314285700000004,1.337857143
13052,N001,N003,0.5331428570000001,1.3755574830000001
13052,N004,N002,0.516571428,1.352857143
13052,N004,N003,0.566571428,1.3684714416666668
13053,N001,N002,0.48314285700000004,1.337857143
13053,N001,N003,0.5331428570000001,1.3755574830000001
13053,N004,N002,0.516571428,1.352857143
13053,N004,N003,0.566571428,1.3684714416666668
13054,N001,N002,0.48314285700000004,1.337857143
13054,N001,N003,0.5331428570000001,1.3755574830000001
13054,N004,N002,0.516571428,1.352857143
13054,N004,N003,0.566571428,1.3684714416666668
13055,N001,N002,0.48314285700000004,1.337857143
13055,N001,N003,0.5331428570000001,1.3755574830000001
13055,N004,N002,0.516571428,1.352857143
13055,N004,N003,0.566571428,1.3684714416666668
13056,N001,N002,0.48314285700000004,1.337857143
13056,N001,N003,0.5331428570000001,1.3755574830000001
13056,N004,N002,0.516571428,1.352857143
13056,N004,N003,0.566571428,1.3684714416666668
13057,N001,N002,0.48314285700000004,1.337857143
13057,N001,N003,0.5331428570000001,1.3755574830000001
13057,N004,N002,0.516571428,1.352857143
13057,N004,N003,0.566571428,1.3684714416666668
13058,N001,N002,0.48314285700000004,1.337857143
13058,N001,N003,0.5331428570000001,1.3755574830000001
13058,N004,N002,0.516571428,1.352857143
13058,N004,N003,0.566571428,1.3684714416666668
13059,N001,N002,0.48314285700000004,1.337857143
13059,N001,N003,0.5331428570000001,1.3755574830000001
13059,N004,N002,0.516571428,1.352857143
13059,N004,N003,0.566571428,1.3684714416666668
13060,N001,N002,0.48314285700000004,1.337857143
13060,N001,N003,0.5331428570000001,1.3755574830000001
13060,N004,N002,0.516571428,1.352857143
13060,N004,N003,0.566571428,1.3684714416666668
13061,N001,N002,0.48314285700000004,1.337857143
13061,N001,N003,0.5331428570000001,1.3755574830000001
13061,N004,N002,0.516571428,1.352857143
13061,N004,N003,0.566571428,1.3684714416666668
13062,N001,N002,0.48314285700000004,1.337857143
13062,N001,N003,0.5331428570000001,1.3755574830000001
13062,N004,N002,0.516571428,1.352857143
13062,N004,N003,0.566571428,1.3684714416666668
13063,N001,N002,0.48314285700000004,1.337857143
13063,N001,N003,0.5331428570000001,1.3755574830000001
13063,N004,N002,0.516571428,1.352857143
13063,N004,N003,0.566571428,1.3684714416666668
13064,N001,N002,0.48314285700000004,1.337857143
13064,N001,N003,0.5331428570000001,1.3755574830000001
13064,N004,N002,0.516571428,1.352857143
13064,N004,N003,0.566571428,1.3684714416666668
13065,N001,N002,0.48314285700000004,1.337857143
13065,N001,N003,0.5331428570000001,1.3755574830000001
13065,N004,N002,0.516571428,1.352857143
13065,N004,N003,0.566571428,1.3684714416666668
13066,N001,N002,0.48314285700000004,1.337857143
13066,N001,N003,0.5331428570000001,1.3755574830000001
13066,N004,N002,0.516571428,1.352857143
13066,N004,N003,0.566571428,1.3684714416666668
13067,N001,N002,0.48314285700000004,1.337857143
13067,N001,N003,0.5331428570000001,1.3755574830000001
13067,N004,N002,0.516571428,1.352857143
13067,N004,N003,0.566571428,1.3684714416666668
13068,N001,N002,0.48314285700000004,1.337857143
13068,N001,N003,0.5331428570000001,1.3755574830000001
13068,N004,N002,0.516571428,1.352857143
13068,N004,N003,0.566571428,1.3684714416666668
13069,N001,N002,0.48314285700000004,1.337857143
13069,N001,N003,0.5331428570000001,1.3755574830000001
13069,N004,N002,0.516571428,1.352857143
13069,N004,N003,0.566571428,1.3684714416666668
13070,N001,N002,0.48314285700000004,1.337857143
13070,N001,N003,0.5331428570000001,1.3755574830000001
13070,N004,N002,0.516571428,1.352857143
13070,N004,N003,0.566571428,1.3684714416666668
13071,N001,N002,0.48314285700000004,1.337857143
13071,N001,N003,0.5331428570000001,1.3755574830000001
13071,N004,N002,0.516571428,1.352857143
13071,N004,N003,0.566571428,1.3684714416666668
13072,N001,N002,0.48314285700000004,1.337857143
13072,N001,N003,0.5331428570000001,1.3755574830000001
13072,N004,N002,0.516571428,1.352857143
13072,N004,N003,0.566571428,1.3684714416666668
13073,N001,N002,0.48314285700000004,1.337857143
13073,N001,N003,0.5331428570000001,1.3755574830000001
13073,N004,N002,0.516571428,1.352857143
13073,N004,N003,0.566571428,1.3684714416666668
13074,N001,N002,0.48314285700000004,1.337857143
13074,N001,N003,0.5331428570000001,1.3755574830000001
13074,N004,N002,0.516571428,1.352857143
13074,N004,N003,0.566571428,1.3684714416666668
13075,N001,N002,0.48314285700000004,1.337857143
13075,N001,N003,0.5331428570000001,1.3755574830000001
13075,N004,N002,0.516571428,1.352857143
13075,N004,N003,0.566571428,1.3684714416666668
13076,N001,N002,0.48314285700000004,1.337857143
13076,N001,N003,0.5331428570000001,1.3755574830000001
13076,N004,N002,0.516571428,1.352857143
13076,N004,N003,0.566571428,1.3684714416666668
13077,N001,N002,0.48314285700000004,1.337857143
13077,N001,N003,0.5331428570000001,1.3755574830000001
13077,N004,N002,0.516571428,1.352857143
13077,N004,N003,0.566571428,1.3684714416666668
13078,N001,N002,0.48314285700000004,1.337857143
13078,N001,N003,0.5331428570000001,1.3755574830000001
13078,N004,N002,0.516571428,1.352857143
13078,N004,N003,0.566571428,1.3684714416666668
13079,N001,N002,0.48314285700000004,1.337857143
13079,N001,N003,0.5331428570000001,1.3755574830000001
13079,N004,N002,0.516571428,1.352857143
13079,N004,N003,0.566571428,1.3684714416666668
13080,N001,N002,0.48314285700000004,1.337857143
13080,N001,N003,0.5331428570000001,1.3755574830000001
13080,N004,N002,0.516571428,1.352857143
13080,N004,N003,0.566571428,1.3684714416666668
13081,N001,N002,0.48314285700000004,1.337857143
13081,N001,N003,0.5331428570000001,1.3755574830000001
13081,N004,N002,0.516571428,1.352857143
13081,N004,N003,0.566571428,1.3684714416666668
13082,N001,N002,0.48314285700000004,1.337857143
13082,N001,N003,0.5331428570000001,1.3755574830000001
13082,N004,N002,0.516571428,1.352857143
13082,N004,N003,0.566571428,1.3684714416666668
13083,N001,N002,0.48314285700000004,1.337857143
13083,N001,N003,0.5331428570000001,1.3755574830000001
13083,N004,N002,0.516571428,1.352857143
13083,N004,N003,0.566571428,1.3684714416666668
13084,N001,N002,0.48314285700000004,1.337857143
13084,N001,N003,0.5331428570000001,1.3755574830000001
13084,N004,N002,0.516571428,1.352857143
13084,N004,N003,0.566571428,1.3684714416666668
13085,N001,N002,0.48314285700000004,1.337857143
13085,N001,N003,0.5331428570000001,1.3755574830000001
13085,N004,N002,0.516571428,1.352857143
13085,N004,N003,0.566571428,1.3684714416666668
13086,N001,N002,0.48314285700000004,1.337857143
13086,N001,N003,0.5331428570000001,1.3755574830000001
13086,N004,N002,0.516571428,1.352857143
13086,N004,N003,0.566571428,1.3684714416666668
13087,N001,N002,0.48314285700000004,1.337857143
13087,N001,N003,0.5331428570000001,1.3755574830000001
13087,N004,N002,0.516571428,1.352857143
13087,N004,N003,0.566571428,1.3684714416666668
13088,N001,N002,0.48314285700000004,1.337857143
13088,N001,N003,0.5331428570000001,1.3755574830000001
13088,N004,N002,0.516571428,1.352857143
13088,N004,N003,0.566571428,1.3684714416666668
13089,N001,N002,0.48314285700000004,1.337857143
13089,N001,N003,0.5331428570000001,1.3755574830000001
13089,N004,N002,0.516571428,1.352857143
13089,N004,N003,0.566571428,1.3684714416666668
13090,N001,N002,0.48314285700000004,1.337857143
13090,N001,N003,0.5331428570000001,1.3755574830000001
13090,N004,N002,0.516571428,1.352857143
13090,N004,N003,0.566571428,1.3684714416666668
13091,N001,N002,0.48314285700000004,1.337857143
13091,N001,N003,0.5331428570000001,1.3755574830000001
13091,N004,N002,0.516571428,1.352857143
13091,N004,N003,0.566571428,1.3684714416666668
13092,N001,N002,0.48314285700000004,1.337857143
13092,N001,N003,0.5331428570000001,1.3755574830000001
13092,N004,N002,0.516571428,1.352857143
13092,N004,N003,0.566571428,1.3684714416666668
13093,N001,N002,0.48314285700000004,1.337857143
13093,N001,N003,0.5331428570000001,1.3755574830000001
13093,N004,N002,0.516571428,1.352857143
13093,N004,N003,0.566571428,1.3684714416666668
13094,N001,N002,0.48314285700000004,1.337857143
13094,N001,N003,0.5331428570000001,1.3755574830000001
13094,N004,N002,0.516571428,1.352857143
13094,N004,N003,0.566571428,1.3684714416666668
13095,N001,N002,0.48314285700000004,1.337857143
13095,N001,N003,0.5331428570000001,1.3755574830000001
13095,N004,N002,0.516571428,1.352857143
13095,N004,N003,0.566571428,1.3684714416666668
13096,N001,N002,0.48314285700000004,1.337857143
13096,N001,N003,0.5331428570000001,1.3755574830000001
13096,N004,N002,0.516571428,1.352857143
13096,N004,N003,0.566571428,1.3684714416666668
13097,N001,N002,0.48314285700000004,1.337857143
13097,N001,N003,0.5331428570000001,1.3755574830000001
13097,N004,N002,0.516571428,1.352857143
13097,N004,N003,0.566571428,1.3684714416666668
13098,N001,N002,0.48314285700000004,1.337857143
13098,N001,N003,0.5331428570000001,1.3755574830000001
13098,N004,N002,0.516571428,1.352857143
13098,N004,N003,0.566571428,1.3684714416666668
13099,N001,N002,0.48314285700000004,1.337857143
13099,N001,N003,0.5331428570000001,1.3755574830000001
13099,N004,N002,0.516571428,1.352857143
13099,N004,N003,0.566571428,1.3684714416666668
13100,N001,N002,0.48314285700000004,1.337857143
13100,N001,N003,0.5331428570000001,1.3755574830000001
13100,N004,N002,0.516571428,1.352857143
13100,N004,N003,0.566571428,1.3684714416666668
13101,N001,N002,0.48314285700000004,1.337857143
13101,N001,N003,0.5331428570000001,1.3755574830000001
13101,N004,N002,0.516571428,1.352857143
13101,N004,N003,0.566571428,1.3684714416666668
13102,N001,N002,0.48314285700000004,1.337857143
13102,N001,N003,0.5331428570000001,1.3755574830000001
13102,N004,N002,0.516571428,1.352857143
13102,N004,N003,0.566571428,1.3684714416666668
13103,N001,N002,0.48314285700000004,1.337857143
13103,N001,N003,0.5331428570000001,1.3755574830000001
13103,N004,N002,0.516571428,1.352857143
13103,N004,N003,0.566571428,1.3684714416666668
13104,N001,N002,0.48314285700000004,1.337857143
13104,N001,N003,0.5331428570000001,1.3755574830000001
13104,N004,N002,0.516571428,1.352857143
13104,N004,N003,0.566571428,1.3684714416666668
13105,N001,N002,0.48314285700000004,1.337857143
13105,N001,N003,0.5331428570000001,1.3755574830000001
13105,N004,N002,0.516571428,1.352857143
13105,N004,N003,0.566571428,1.3684714416666668
13106,N001,N002,0.48314285700000004,1.337857143
13106,N001,N003,0.5331428570000001,1.3755574830000001
13106,N004,N002,0.516571428,1.352857143
13106,N004,N003,0.566571428,1.3684714416666668
13107,N001,N002,0.48314285700000004,1.337857143
13107,N001,N003,0.5331428570000001,1.3755574830000001
13107,N004,N002,0.516571428,1.352857143
13107,N004,N003,0.566571428,1.3684714416666668
13108,N001,N002,0.48314285700000004,1.337857143
13108,N001,N003,0.5331428570000001,1.3755574830000001
13108,N004,N002,0.516571428,1.352857143
13108,N004,N003,0.566571428,1.3684714416666668
13109,N001,N002,0.48314285700000004,1.337857143
13109,N001,N003,0.5331428570000001,1.3755574830000001
13109,N004,N002,0.516571428,1.352857143
13109,N004,N003,0.566571428,1.3684714416666668
13110,N001,N002,0.48314285700000004,1.337857143
13110,N001,N003,0.5331428570000001,1.3755574830000001
13110,N004,N002,0.516571428,1.352857143
13110,N004,N003,0.566571428,1.3684714416666668
13111,N001,N002,0.48314285700000004,1.337857143
13111,N001,N003,0.5331428570000001,1.3755574830000001
13111,N004,N002,0.516571428,1.352857143
13111,N004,N003,0.566571428,1.3684714416666668
13112,N001,N002,0.48314285700000004,1.337857143
13112,N001,N003,0.5331428570000001,1.3755574830000001
13112,N004,N002,0.516571428,1.352857143
13112,N004,N003,0.566571428,1.3684714416666668
13113,N001,N002,0.48314285700000004,1.337857143
13113,N001,N003,0.5331428570000001,1.3755574830000001
13113,N004,N002,0.516571428,1.352857143
13113,N004,N003,0.566571428,1.3684714416666668
13114,N001,N002,0.48314285700000004,1.337857143
13114,N001,N003,0.5331428570000001,1.3755574830000001
13114,N004,N002,0.516571428,1.352857143
13114,N004,N003,0.566571428,1.3684714416666668
13115,N001,N002,0.48314285700000004,1.337857143
13115,N001,N003,0.5331428570000001,1.3755574830000001
13115,N004,N002,0.516571428,1.352857143
13115,N004,N003,0.566571428,1.3684714416666668
13116,N001,N002,0.48314285700000004,1.337857143
13116,N001,N003,0.5331428570000001,1.3755574830000001
13116,N004,N002,0.516571428,1.352857143
13116,N004,N003,0.566571428,1.3684714416666668
13117,N001,N002,0.48314285700000004,1.337857143
13117,N001,N003,0.5331428570000001,1.3755574830000001
13117,N004,N002,0.516571428,1.352857143
13117,N004,N003,0.566571428,1.3684714416666668
13118,N001,N002,0.48314285700000004,1.337857143
13118,N001,N003,0.5331428570000001,1.3755574830000001
13118,N004,N002,0.516571428,1.352857143
13118,N004,N003,0.566571428,1.3684714416666668
13119,N001,N002,0.48314285700000004,1.337857143
13119,N001,N003,0.5331428570000001,1.3755574830000001
13119,N004,N002,0.516571428,1.352857143
13119,N004,N003,0.566571428,1.3684714416666668
13120,N001,N002,0.48314285700000004,1.337857143
13120,N001,N003,0.5331428570000001,1.3755574830000001
13120,N004,N002,0.516571428,1.352857143
13120,N004,N003,0.566571428,1.3684714416666668
13121,N001,N002,0.48314285700000004,1.337857143
13121,N001,N003,0.5331428570000001,1.3755574830000001
13121,N004,N002,0.516571428,1.352857143
13121,N004,N003,0.566571428,1.3684714416666668
13122,N001,N002,0.48314285700000004,1.337857143
13122,N001,N003,0.5331428570000001,1.3755574830000001
13122,N004,N002,0.516571428,1.352857143
13122,N004,N003,0.566571428,1.3684714416666668
13123,N001,N002,0.48314285700000004,1.337857143
13123,N001,N003,0.5331428570000001,1.3755574830000001
13123,N004,N002,0.516571428,1.352857143
13123,N004,N003,0.566571428,1.3684714416666668
13124,N001,N002,0.48314285700000004,1.337857143
13124,N001,N003,0.5331428570000001,1.3755574830000001
13124,N004,N002,0.516571428,1.352857143
13124,N004,N003,0.566571428,1.3684714416666668
13125,N001,N002,0.48314285700000004,1.337857143
13125,N001,N003,0.5331428570000001,1.3755574830000001
13125,N004,N002,0.516571428,1.352857143
13125,N004,N003,0.566571428,1.3684714416666668
13126,N001,N002,0.48314285700000004,1.337857143
13126,N001,N003,0.5331428570000001,1.3755574830000001
13126,N004,N002,0.516571428,1.352857143
13126,N004,N003,0.566571428,1.3684714416666668
13127,N001,N002,0.48314285700000004,1.337857143
13127,N001,N003,0.5331428570000001,1.3755574830000001
13127,N004,N002,0.516571428,1.352857143
13127,N004,N003,0.566571428,1.3684714416666668
13128,N001,N002,0.48314285700000004,1.337857143
13128,N001,N003,0.5331428570000001,1.3755574830000001
13128,N004,N002,0.516571428,1.352857143
13128,N004,N003,0.566571428,1.3684714416666668
13129,N001,N002,0.48314285700000004,1.337857143
13129,N001,N003,0.5331428570000001,1.3755574830000001
13129,N004,N002,0.516571428,1.352857143
13129,N004,N003,0.566571428,1.3684714416666668
13130,N001,N002,0.48314285700000004,1.337857143
13130,N001,N003,0.5331428570000001,1.3755574830000001
13130,N004,N002,0.516571428,1.352857143
13130,N004,N003,0.566571428,1.3684714416666668
13131,N001,N002,0.48314285700000004,1.337857143
13131,N001,N003,0.5331428570000001,1.3755574830000001
13131,N004,N002,0.516571428,1.352857143
13131,N004,N003,0.566571428,1.3684714416666668
13132,N001,N002,0.48314285700000004,1.337857143
13132,N001,N003,0.5331428570000001,1.3755574830000001
13132,N004,N002,0.516571428,1.352857143
13132,N004,N003,0.566571428,1.3684714416666668
13133,N001,N002,0.48314285700000004,1.337857143
13133,N001,N003,0.5331428570000001,1.3755574830000001
13133,N004,N002,0.516571428,1.352857143
13133,N004,N003,0.566571428,1.3684714416666668
13134,N001,N002,0.48314285700000004,1.337857143
13134,N001,N003,0.5331428570000001,1.3755574830000001
13134,N004,N002,0.516571428,1.352857143
13134,N004,N003,0.566571428,1.3684714416666668
13135,N001,N002,0.48314285700000004,1.337857143
13135,N001,N003,0.5331428570000001,1.3755574830000001
13135,N004,N002,0.516571428,1.352857143
13135,N004,N003,0.566571428,1.3684714416666668
13136,N001,N002,0.48314285700000004,1.337857143
13136,N001,N003,0.5331428570000001,1.3755574830000001
13136,N004,N002,0.516571428,1.352857143
13136,N004,N003,0.566571428,1.3684714416666668
13137,N001,N002,0.48314285700000004,1.337857143
13137,N001,N003,0.5331428570000001,1.3755574830000001
13137,N004,N002,0.516571428,1.352857143
13137,N004,N003,0.566571428,1.3684714416666668
13138,N001,N002,0.48314285700000004,1.337857143
13138,N001,N003,0.5331428570000001,1.3755574830000001
13138,N004,N002,0.516571428,1.352857143
13138,N004,N003,0.566571428,1.3684714416666668
13139,N001,N002,0.48314285700000004,1.337857143
13139,N001,N003,0.5331428570000001,1.3755574830000001
13139,N004,N002,0.516571428,1.352857143
13139,N004,N003,0.566571428,1.3684714416666668
13140,N001,N002,0.48314285700000004,1.337857143
13140,N001,N003,0.5331428570000001,1.3755574830000001
13140,N004,N002,0.516571428,1.352857143
13140,N004,N003,0.566571428,1.3684714416666668
13141,N001,N002,0.48314285700000004,1.337857143
13141,N001,N003,0.5331428570000001,1.3755574830000001
13141,N004,N002,0.516571428,1.352857143
13141,N004,N003,0.566571428,1.3684714416666668
13142,N001,N002,0.48314285700000004,1.337857143
13142,N001,N003,0.5331428570000001,1.3755574830000001
13142,N004,N002,0.516571428,1.352857143
13142,N004,N003,0.566571428,1.3684714416666668
13143,N001,N002,0.48314285700000004,1.337857143
13143,N001,N003,0.5331428570000001,1.3755574830000001
13143,N004,N002,0.516571428,1.352857143
13143,N004,N003,0.566571428,1.3684714416666668
13144,N001,N002,0.48314285700000004,1.337857143
13144,N001,N003,0.5331428570000001,1.3755574830000001
13144,N004,N002,0.516571428,1.352857143
13144,N004,N003,0.566571428,1.3684714416666668
13145,N001,N002,0.48314285700000004,1.337857143
13145,N001,N003,0.5331428570000001,1.3755574830000001
13145,N004,N002,0.516571428,1.352857143
13145,N004,N003,0.566571428,1.3684714416666668
13146,N001,N002,0.48314285700000004,1.337857143
13146,N001,N003,0.5331428570000001,1.3755574830000001
13146,N004,N002,0.516571428,1.352857143
13146,N004,N003,0.566571428,1.3684714416666668
13147,N001,N002,0.48314285700000004,1.337857143
13147,N001,N003,0.5331428570000001,1.3755574830000001
13147,N004,N002,0.516571428,1.352857143
13147,N004,N003,0.566571428,1.3684714416666668
13148,N001,N002,0.48314285700000004,1.337857143
13148,N001,N003,0.5331428570000001,1.3755574830000001
13148,N004,N002,0.516571428,1.352857143
13148,N004,N003,0.566571428,1.3684714416666668
13149,N001,N002,0.48314285700000004,1.337857143
13149,N001,N003,0.5331428570000001,1.3755574830000001
13149,N004,N002,0.516571428,1.352857143
13149,N004,N003,0.566571428,1.3684714416666668
13150,N001,N002,0.48314285700000004,1.337857143
13150,N001,N003,0.5331428570000001,1.3755574830000001
13150,N004,N002,0.516571428,1.352857143
13150,N004,N003,0.566571428,1.3684714416666668
13151,N001,N002,0.48314285700000004,1.337857143
13151,N001,N003,0.5331428570000001,1.3755574830000001
13151,N004,N002,0.516571428,1.352857143
